GEO.id,fipstext,state,county,highschool,bachelor
0500000US48423,48423,TX,Smith County,25.2,24.7
0500000US48441,48441,TX,Taylor County,29.9,24.1
0500000US48451,48451,TX,Tom Green County,29.5,22.4
0500000US48459,48459,TX,Upshur County,32.8,15.8
0500000US48469,48469,TX,Victoria County,31.7,18.8
0500000US48479,48479,TX,Webb County,25.6,17.5
0500000US48485,48485,TX,Wichita County,31.9,22.2
0500000US49005,49005,UT,Cache County,21.7,36.3
0500000US49011,49011,UT,Davis County,21.2,35.4
0500000US49023,49023,UT,Juab County,36.6,16.9
0500000US49029,49029,UT,Morgan County,21.6,38
0500000US49035,49035,UT,Salt Lake County,22.7,32.8
0500000US49043,49043,UT,Summit County,15.5,52.1
0500000US49045,49045,UT,Tooele County,32,20.8
0500000US49049,49049,UT,Utah County,16.6,38.1
0500000US49053,49053,UT,Washington County,24,27.6
0500000US49057,49057,UT,Weber County,29.3,23.3
0500000US50007,50007,VT,Chittenden County,20.3,49.4
0500000US50011,50011,VT,Franklin County,37.8,23.5
0500000US50013,50013,VT,Grand Isle County,28.4,34.9
0500000US51003,51003,VA,Albemarle County,17.8,51.5
0500000US51009,51009,VA,Amherst County,34.9,18.9
0500000US51011,51011,VA,Appomattox County,35.4,19.6
0500000US51019,51019,VA,Bedford County,30.6,27.8
0500000US51023,51023,VA,Botetourt County,33.8,27.3
0500000US51031,51031,VA,Campbell County,34,20.4
0500000US51045,51045,VA,Craig County,46.2,13
0500000US51065,51065,VA,Fluvanna County,26.5,31
0500000US51067,51067,VA,Franklin County,33.4,20.7
0500000US51069,51069,VA,Frederick County,31.2,28.8
0500000US51071,51071,VA,Giles County,39.3,15.9
0500000US51079,51079,VA,Greene County,32.4,24.4
0500000US51121,51121,VA,Montgomery County,22.1,46
0500000US51125,51125,VA,Nelson County,34,30.1
0500000US51143,51143,VA,Pittsylvania County,36.1,14.6
0500000US51155,51155,VA,Pulaski County,33.9,18.2
0500000US51161,51161,VA,Roanoke County,25.8,34.1
0500000US51165,51165,VA,Rockingham County,35,24.6
0500000US51169,51169,VA,Scott County,38.1,12.6
0500000US51191,51191,VA,Washington County,32.2,24.8
0500000US51515,51515,VA,Bedford city,,
0500000US51520,51520,VA,Bristol city,33.9,23.4
0500000US51540,51540,VA,Charlottesville city,21.6,50
0500000US51590,51590,VA,Danville city,28.1,18.2
0500000US51660,51660,VA,Harrisonburg city,26.2,36.2
0500000US51680,51680,VA,Lynchburg city,25.5,33.3
0500000US51750,51750,VA,Radford city,23.6,34.1
0500000US51770,51770,VA,Roanoke city,31.8,22.9
0500000US51775,51775,VA,Salem city,30.2,26.9
0500000US51840,51840,VA,Winchester city,27.9,31.3
0500000US53003,53003,WA,Asotin County,29.1,21
0500000US53005,53005,WA,Benton County,24.6,29.4
0500000US53007,53007,WA,Chelan County,28.6,25.3
0500000US53015,53015,WA,Cowlitz County,31,15.9
0500000US53017,53017,WA,Douglas County,28.8,17.7
0500000US53021,53021,WA,Franklin County,25.9,15.8
0500000US53035,53035,WA,Kitsap County,22.6,31.2
0500000US53057,53057,WA,Skagit County,26.6,24.7
0500000US53063,53063,WA,Spokane County,25.1,28.7
0500000US53067,53067,WA,Thurston County,22.6,33.3
0500000US53073,53073,WA,Whatcom County,23.8,32.6
0500000US53077,53077,WA,Yakima County,28.3,15.3
0500000US54003,54003,WV,Berkeley County,37.7,20.3
0500000US54005,54005,WV,Boone County,50.5,8.7
0500000US54009,54009,WV,Brooke County,40,19.8
0500000US54011,54011,WV,Cabell County,31.9,26.1
0500000US54015,54015,WV,Clay County,46.9,10.1
0500000US54027,54027,WV,Hampshire County,49.6,11.4
0500000US54029,54029,WV,Hancock County,42.6,18.2
0500000US54039,54039,WV,Kanawha County,37.3,25.2
0500000US54043,54043,WV,Lincoln County,44.1,9
0500000US54051,54051,WV,Marshall County,46.1,16.1
0500000US54057,54057,WV,Mineral County,48.9,12.4
0500000US54061,54061,WV,Monongalia County,30.4,39.2
0500000US54065,54065,WV,Morgan County,40.9,17.7
0500000US54069,54069,WV,Ohio County,34.9,30.1
0500000US54073,54073,WV,Pleasants County,49.6,13.5
0500000US54077,54077,WV,Preston County,48.4,14.6
0500000US54079,54079,WV,Putnam County,38.3,25
0500000US54099,54099,WV,Wayne County,41,12.9
0500000US54105,54105,WV,Wirt County,48.8,9.7
0500000US54107,54107,WV,Wood County,37.2,20.3
0500000US55009,55009,WI,Brown County,31.3,28.2
0500000US55015,55015,WI,Calumet County,32.3,28.7
0500000US55017,55017,WI,Chippewa County,37.8,19.3
0500000US55021,55021,WI,Columbia County,35,22.7
0500000US55025,55025,WI,Dane County,18.4,49
0500000US55031,55031,WI,Douglas County,32.9,22.8
0500000US55035,55035,WI,Eau Claire County,26.1,30.8
0500000US55039,55039,WI,Fond du Lac County,37.9,21.9
0500000US55049,55049,WI,Iowa County,36.1,23
0500000US55061,55061,WI,Kewaunee County,42.4,16.9
0500000US55063,55063,WI,La Crosse County,26.4,32.5
0500000US55073,55073,WI,Marathon County,36.2,23.9
0500000US55083,55083,WI,Oconto County,44,16.2
0500000US55087,55087,WI,Outagamie County,33.7,27.8
0500000US55101,55101,WI,Racine County,31.4,24
0500000US55105,55105,WI,Rock County,36.5,20.8
0500000US55117,55117,WI,Sheboygan County,36.9,23.6
0500000US55139,55139,WI,Winnebago County,34,26.9
0500000US56021,56021,WY,Laramie County,26.5,27.7
0500000US56025,56025,WY,Natrona County,29.1,22.2
0500000US72003,72003,PR,Aguada Municipio,22.2,20.2
0500000US72005,72005,PR,Aguadilla Municipio,26.8,23.9
0500000US72011,72011,PR,AÃ±asco Municipio,32.7,16.3
0500000US72015,72015,PR,Arroyo Municipio,36.9,16.8
0500000US72023,72023,PR,Cabo Rojo Municipio,25.1,25
0500000US72037,72037,PR,Ceiba Municipio,33.4,17.3
0500000US72053,72053,PR,Fajardo Municipio,32.3,22.1
0500000US72055,72055,PR,GuÃ¡nica Municipio,37.9,14.9
0500000US72057,72057,PR,Guayama Municipio,35.2,19.5
0500000US72059,72059,PR,Guayanilla Municipio,29.2,20.3
0500000US72067,72067,PR,Hormigueros Municipio,28.9,23.1
0500000US72071,72071,PR,Isabela Municipio,29.8,20
0500000US72075,72075,PR,Juana DÃ_az Municipio,31.7,22.1
0500000US72079,72079,PR,Lajas Municipio,26,15.6
0500000US72081,72081,PR,Lares Municipio,23.5,16.7
0500000US72089,72089,PR,Luquillo Municipio,34.2,19.2
0500000US72097,72097,PR,MayagÃ_ez Municipio,29.8,22.4
0500000US72099,72099,PR,Moca Municipio,31.3,18.6
0500000US72109,72109,PR,Patillas Municipio,31.1,15.6
0500000US72111,72111,PR,PeÃ±uelas Municipio,30.8,19
0500000US72113,72113,PR,Ponce Municipio,29.5,25.9
0500000US72117,72117,PR,RincÃ_n Municipio,25.2,19.7
0500000US72121,72121,PR,Sabana Grande Municipio,34.4,19.5
0500000US72125,72125,PR,San GermÃ¡n Municipio,30.3,22.8
0500000US72131,72131,PR,San SebastiÃ¡n Municipio,24.4,17.4
0500000US72149,72149,PR,Villalba Municipio,34.5,18.6
0500000US72153,72153,PR,Yauco Municipio,30,21.7
0500000US01043,1043,AL,Cullman County,35.1,15
0500000US04007,4007,AZ,Gila County,28.7,17.7
0500000US04015,4015,AZ,Mohave County,36,11.9
0500000US05123,5123,AR,St. Francis County,38.7,10.4
0500000US06057,6057,CA,Nevada County,19.6,34.4
0500000US08087,8087,CO,Morgan County,31.8,16.1
0500000US12087,12087,FL,Monroe County,28.8,31.1
0500000US12107,12107,FL,Putnam County,38.2,12.7
0500000US12119,12119,FL,Sumter County,30.4,29.8
0500000US13039,13039,GA,Camden County,32.5,22.6
0500000US13233,13233,GA,Polk County,37.2,13
0500000US13285,13285,GA,Troup County,35.5,18.8
0500000US13293,13293,GA,Upson County,36.3,13.4
0500000US17099,17099,IL,La Salle County,36.6,17
0500000US17103,17103,IL,Lee County,36.3,17.7
0500000US17121,17121,IL,Marion County,35.8,15
0500000US18031,18031,IN,Decatur County,43.5,18.2
0500000US18065,18065,IN,Henry County,43.4,15.7
0500000US18077,18077,IN,Jefferson County,39.6,17
0500000US18107,18107,IN,Montgomery County,43.5,16.8
0500000US18143,18143,IN,Scott County,42.6,13
0500000US20005,20005,KS,Atchison County,41.5,19.9
0500000US21161,21161,KY,Mason County,38.9,15.8
0500000US22105,22105,LA,Tangipahoa Parish,35.7,19.8
0500000US22117,22117,LA,Washington Parish,41.8,11.9
0500000US24037,24037,MD,St. Mary's County,30.2,29.9
0500000US24041,24041,MD,Talbot County,26.2,35.8
0500000US27049,27049,MN,Goodhue County,33.1,24.3
0500000US27085,27085,MN,McLeod County,36.5,17.3
0500000US27131,27131,MN,Rice County,31.2,27.2
0500000US28071,28071,MS,Lafayette County,20.9,39.7
0500000US28109,28109,MS,Pearl River County,30.3,14.2
0500000US29101,29101,MO,Johnson County,31.6,27.8
0500000US29159,29159,MO,Pettis County,32.4,17.2
0500000US29187,29187,MO,St. Francois County,36.1,13.8
0500000US29195,29195,MO,Saline County,39,18.8
0500000US32023,32023,NV,Nye County,36.5,12.1
0500000US33001,33001,NH,Belknap County,30.1,30.5
0500000US36009,36009,NY,Cattaraugus County,40.3,18.1
0500000US36013,36013,NY,Chautauqua County,35.8,20.8
0500000US36037,36037,NY,Genesee County,35.9,21.2
0500000US36099,36099,NY,Seneca County,35.6,20
0500000US37029,37029,NC,Camden County,23.4,20.4
0500000US37045,37045,NC,Cleveland County,34.7,16.3
0500000US37097,37097,NC,Iredell County,29.2,25.7
0500000US37109,37109,NC,Lincoln County,31.4,19.7
0500000US37159,37159,NC,Rowan County,33.2,17.6
0500000US37167,37167,NC,Stanly County,33.9,16.1
0500000US39007,39007,OH,Ashtabula County,44.3,13.1
0500000US39027,39027,OH,Clinton County,42.2,16.5
0500000US39031,39031,OH,Coshocton County,49.3,12.1
0500000US39047,39047,OH,Fayette County,49.4,14.5
0500000US39083,39083,OH,Knox County,41.1,21.9
0500000US39091,39091,OH,Logan County,49.2,15.6
0500000US39101,39101,OH,Marion County,43.1,12.3
0500000US39119,39119,OH,Muskingum County,41.4,15.1
0500000US39141,39141,OH,Ross County,43.6,15.3
0500000US39169,39169,OH,Wayne County,40.5,21.5
0500000US40125,40125,OK,Pottawatomie County,35.5,17.7
0500000US41007,41007,OR,Clatsop County,25.6,24.1
0500000US41027,41027,OR,Hood River County,24.9,30.1
0500000US41065,41065,OR,Wasco County,30,18.6
0500000US42063,42063,PA,Indiana County,44.1,22.2
0500000US42073,42073,PA,Lawrence County,44.3,20.3
0500000US42089,42089,PA,Monroe County,36.5,23.6
0500000US42121,42121,PA,Venango County,49.3,16.5
0500000US45023,45023,SC,Chester County,37.1,14.4
0500000US45057,45057,SC,Lancaster County,33.3,23.3
0500000US47003,47003,TN,Bedford County,41.4,14.3
0500000US47031,47031,TN,Coffee County,37.5,18.5
0500000US47087,47087,TN,Jackson County,49.6,8
0500000US47119,47119,TN,Maury County,36,19.6
0500000US47141,47141,TN,Putnam County,38.2,24.4
0500000US47177,47177,TN,Warren County,43.2,13.2
0500000US48097,48097,TX,Cooke County,29.7,21.6
0500000US48213,48213,TX,Henderson County,33.8,17.5
0500000US48221,48221,TX,Hood County,29.9,25.8
0500000US48223,48223,TX,Hopkins County,36.8,17.1
0500000US48265,48265,TX,Kerr County,27.9,26.2
0500000US48277,48277,TX,Lamar County,33.8,16.7
0500000US48321,48321,TX,Matagorda County,33.4,15.2
0500000US48349,48349,TX,Navarro County,30.2,15.7
0500000US48363,48363,TX,Palo Pinto County,35.4,15.8
0500000US48425,48425,TX,Somervell County,30.4,19.2
0500000US48471,48471,TX,Walker County,36.6,19.5
0500000US48477,48477,TX,Washington County,31.4,22
0500000US48481,48481,TX,Wharton County,33.8,14.5
0500000US53029,53029,WA,Island County,22.8,31.7
0500000US53037,53037,WA,Kittitas County,24.9,34.7
0500000US55027,55027,WI,Dodge County,40.7,16.3
0500000US55055,55055,WI,Jefferson County,35.7,23.5
0500000US55127,55127,WI,Walworth County,31.6,27.8
0500000US72073,72073,PR,Jayuya Municipio,38.9,16.2
0500000US72141,72141,PR,Utuado Municipio,29.2,17.8
0500000US01029,1029,AL,Cleburne County,38,11.5
0500000US01093,1093,AL,Marion County,35,12.5
0500000US01111,1111,AL,Randolph County,36.4,15.4
0500000US01133,1133,AL,Winston County,34.3,13.1
0500000US04012,4012,AZ,La Paz County,36.4,10.4
0500000US05037,5037,AR,Cross County,44,14.7
0500000US05077,5077,AR,Lee County,38.6,8.2
0500000US06003,6003,CA,Alpine County,32.5,29.7
0500000US06005,6005,CA,Amador County,26.8,21.5
0500000US06011,6011,CA,Colusa County,21.8,14.4
0500000US08049,8049,CO,Grand County,25.7,37.2
0500000US08073,8073,CO,Lincoln County,49.7,13.7
0500000US12043,12043,FL,Glades County,44,8.9
0500000US13049,13049,GA,Charlton County,46.3,9
0500000US13111,13111,GA,Fannin County,38.8,17.7
0500000US13123,13123,GA,Gilmer County,35.9,17.8
0500000US13187,13187,GA,Lumpkin County,29,27
0500000US13211,13211,GA,Morgan County,35,20.8
0500000US13237,13237,GA,Putnam County,38.2,18.3
0500000US17051,17051,IL,Fayette County,40.3,13.6
0500000US17061,17061,IL,Greene County,42.3,11.2
0500000US17157,17157,IL,Randolph County,41,13
0500000US17189,17189,IL,Washington County,32.6,20.9
0500000US18025,18025,IN,Crawford County,47.7,9.8
0500000US18117,18117,IN,Orange County,45.1,11.9
0500000US18131,18131,IN,Pulaski County,46,10.7
0500000US18137,18137,IN,Ripley County,43.2,17.4
0500000US18139,18139,IN,Rush County,47.9,14
0500000US18155,18155,IN,Switzerland County,48.3,8.3
0500000US18161,18161,IN,Union County,44.7,18.6
0500000US20003,20003,KS,Anderson County,37,19.2
0500000US20011,20011,KS,Bourbon County,29.6,21.7
0500000US20031,20031,KS,Coffey County,37.3,21.1
0500000US21041,21041,KY,Carroll County,39.7,12.5
0500000US21155,21155,KY,Marion County,42.8,13
0500000US21187,21187,KY,Owen County,47.7,11.3
0500000US21201,21201,KY,Robertson County,34.6,17
0500000US21229,21229,KY,Washington County,42.5,14.8
0500000US22093,22093,LA,St. James Parish,44.5,14.4
0500000US24011,24011,MD,Caroline County,41.8,15.3
0500000US24029,24029,MD,Kent County,32.9,30.5
0500000US26151,26151,MI,Sanilac County,43.3,13.1
0500000US27065,27065,MN,Kanabec County,40.7,13.8
0500000US27079,27079,MN,Le Sueur County,36,21.4
0500000US27093,27093,MN,Meeker County,37.3,18.9
0500000US27095,27095,MN,Mille Lacs County,37.9,15.6
0500000US27115,27115,MN,Pine County,41.3,13.8
0500000US27143,27143,MN,Sibley County,40.2,16.7
0500000US28009,28009,MS,Benton County,36.7,11.4
0500000US28107,28107,MS,Panola County,36.7,15.6
0500000US28119,28119,MS,Quitman County,31.2,12.9
0500000US29033,29033,MO,Carroll County,45.6,17.3
0500000US29055,29055,MO,Crawford County,39.9,12.5
0500000US29061,29061,MO,Daviess County,42.1,16.8
0500000US29073,29073,MO,Gasconade County,42.3,16.4
0500000US29083,29083,MO,Henry County,42.2,15.5
0500000US29093,29093,MO,Iron County,40.7,11.4
0500000US29117,29117,MO,Livingston County,41.3,19.8
0500000US29139,29139,MO,Montgomery County,42.9,13.5
0500000US29163,29163,MO,Pike County,44.8,13.3
0500000US29185,29185,MO,St. Clair County,43.6,11.4
0500000US29186,29186,MO,Ste. Genevieve County,42.9,13.9
0500000US32017,32017,NV,Lincoln County,33.1,22.7
0500000US33003,33003,NH,Carroll County,30.2,33.6
0500000US36121,36121,NY,Wyoming County,41.2,15
0500000US36123,36123,NY,Yates County,34.1,23.2
0500000US37073,37073,NC,Gates County,37.3,14.5
0500000US39001,39001,OH,Adams County,45.7,10.9
0500000US39071,39071,OH,Highland County,43.2,12
0500000US39073,39073,OH,Hocking County,45.3,14.1
0500000US39127,39127,OH,Perry County,44.3,12
0500000US40011,40011,OK,Blaine County,38.1,17
0500000US40015,40015,OK,Caddo County,41.3,16.1
0500000US40049,40049,OK,Garvin County,43.3,15.4
0500000US40073,40073,OK,Kingfisher County,35.8,22
0500000US40103,40103,OK,Noble County,35.2,22.7
0500000US41057,41057,OR,Tillamook County,33.6,20.9
0500000US42031,42031,PA,Clarion County,46.1,20.9
0500000US42059,42059,PA,Greene County,47.7,17.3
0500000US45025,45025,SC,Chesterfield County,41,11.5
0500000US47027,47027,TN,Clay County,46.7,13.7
0500000US47041,47041,TN,DeKalb County,44,14.2
0500000US47083,47083,TN,Houston County,45.2,10.7
0500000US47085,47085,TN,Humphreys County,42.5,12.9
0500000US47097,47097,TN,Lauderdale County,45,8.6
0500000US47101,47101,TN,Lewis County,42.9,12.3
0500000US47117,47117,TN,Marshall County,42.1,14
0500000US47135,47135,TN,Perry County,41.3,9.8
0500000US48031,48031,TX,Blanco County,31.9,28.8
0500000US48053,48053,TX,Burnet County,31.4,23
0500000US48089,48089,TX,Colorado County,37.5,18.4
0500000US48147,48147,TX,Fannin County,34.7,15.6
0500000US48149,48149,TX,Fayette County,37.2,17.1
0500000US48159,48159,TX,Franklin County,30.6,19
0500000US48163,48163,TX,Frio County,34.3,7.3
0500000US48177,48177,TX,Gonzales County,33.9,13.7
0500000US48185,48185,TX,Grimes County,35.1,13.2
0500000US48217,48217,TX,Hill County,33.5,16
0500000US48237,48237,TX,Jack County,41.9,10.8
0500000US48255,48255,TX,Karnes County,37.5,12.3
0500000US48287,48287,TX,Lee County,37,17
0500000US48311,48311,TX,McMullen County,34.6,16.2
0500000US48331,48331,TX,Milam County,36.7,15.7
0500000US48337,48337,TX,Montague County,35.6,14.8
0500000US48373,48373,TX,Polk County,38.5,12
0500000US48379,48379,TX,Rains County,41,9.5
0500000US48455,48455,TX,Trinity County,40.2,12.2
0500000US48467,48467,TX,Van Zandt County,35.1,16.3
0500000US51025,51025,VA,Brunswick County,37.8,12.4
0500000US51047,51047,VA,Culpeper County,32.3,22.3
0500000US51057,51057,VA,Essex County,37.4,16.7
0500000US51081,51081,VA,Greensville County,41.9,8.5
0500000US51099,51099,VA,King George County,27,34.5
0500000US51119,51119,VA,Middlesex County,32.4,23.4
0500000US51135,51135,VA,Nottoway County,36.5,15.2
0500000US51137,51137,VA,Orange County,33.8,25.9
0500000US51147,51147,VA,Prince Edward County,34.6,23.2
0500000US51157,51157,VA,Rappahannock County,26.5,32.4
0500000US51175,51175,VA,Southampton County,34.6,16.1
0500000US51595,51595,VA,Emporia city,36.4,15.3
0500000US51620,51620,VA,Franklin city,27.8,22.4
0500000US55013,55013,WI,Burnett County,39.3,18.5
0500000US55095,55095,WI,Polk County,39.1,19.6
0500000US01003,1003,AL,Baldwin County,28.7,29.5
0500000US01017,1017,AL,Chambers County,39.4,12.5
0500000US01031,1031,AL,Coffee County,29.3,23.7
0500000US01045,1045,AL,Dale County,33.1,16.1
0500000US01047,1047,AL,Dallas County,36.5,13.8
0500000US01071,1071,AL,Jackson County,41.1,12.6
0500000US01087,1087,AL,Macon County,31.2,20
0500000US01095,1095,AL,Marshall County,31.9,16.6
0500000US01109,1109,AL,Pike County,32.7,24
0500000US01121,1121,AL,Talladega County,35.7,13.1
0500000US04003,4003,AZ,Cochise County,23.2,23.2
0500000US04023,4023,AZ,Santa Cruz County,26.2,22.5
0500000US05055,5055,AR,Greene County,43,16.4
0500000US05057,5057,AR,Hempstead County,38,12.6
0500000US05093,5093,AR,Mississippi County,36.8,12.6
0500000US05145,5145,AR,White County,38.2,19.3
0500000US05149,5149,AR,Yell County,40.9,14.4
0500000US06033,6033,CA,Lake County,27.8,16.2
0500000US06045,6045,CA,Mendocino County,26.2,24.1
0500000US06103,6103,CA,Tehama County,31.1,13.8
0500000US06109,6109,CA,Tuolumne County,28.6,19.7
0500000US08043,8043,CO,Fremont County,39.2,16.4
0500000US08067,8067,CO,La Plata County,19.3,43
0500000US09005,9005,CT,Litchfield County,29.5,34
0500000US09015,9015,CT,Windham County,33.3,23.9
0500000US10005,10005,DE,Sussex County,34.7,23.9
0500000US12017,12017,FL,Citrus County,37.5,17.8
0500000US12023,12023,FL,Columbia County,36.1,15.9
0500000US12027,12027,FL,DeSoto County,40.7,10
0500000US12035,12035,FL,Flagler County,33.4,23.3
0500000US12049,12049,FL,Hardee County,40.4,9.6
0500000US12051,12051,FL,Hendry County,31.7,9.1
0500000US12055,12055,FL,Highlands County,36.9,16.5
0500000US12093,12093,FL,Okeechobee County,37.9,10.7
0500000US13009,13009,GA,Baldwin County,37,18.4
0500000US13031,13031,GA,Bulloch County,27.6,28.2
0500000US13055,13055,GA,Chattooga County,39.2,8.9
0500000US13071,13071,GA,Colquitt County,37,12.9
0500000US13081,13081,GA,Crisp County,37.8,15.1
0500000US13087,13087,GA,Decatur County,33.9,16.9
0500000US13129,13129,GA,Gordon County,35.3,12.9
0500000US13137,13137,GA,Habersham County,34.2,17.5
0500000US13175,13175,GA,Laurens County,44,15.2
0500000US13225,13225,GA,Peach County,30.9,20.2
0500000US13229,13229,GA,Pierce County,40.4,12.9
0500000US13249,13249,GA,Schley County,33.9,14.9
0500000US13261,13261,GA,Sumter County,31.3,19.9
0500000US13275,13275,GA,Thomas County,32.8,19.5
0500000US13277,13277,GA,Tift County,34.5,17.5
0500000US13305,13305,GA,Wayne County,40.5,13.3
0500000US16011,16011,ID,Bingham County,30.5,18.1
0500000US16039,16039,ID,Elmore County,27.8,16.6
0500000US16043,16043,ID,Fremont County,33.9,20.9
0500000US16057,16057,ID,Latah County,20.1,45.9
0500000US16065,16065,ID,Madison County,15.1,36.8
0500000US16075,16075,ID,Payette County,33.9,15.8
0500000US17011,17011,IL,Bureau County,39,18.8
0500000US17021,17021,IL,Christian County,43.3,15.1
0500000US17057,17057,IL,Fulton County,34.6,16.4
0500000US17095,17095,IL,Knox County,36.7,18.1
0500000US17105,17105,IL,Livingston County,41.5,15.2
0500000US17107,17107,IL,Logan County,34.6,18.4
0500000US17137,17137,IL,Morgan County,41.9,20.6
0500000US17141,17141,IL,Ogle County,33.8,19.8
0500000US17155,17155,IL,Putnam County,39.6,14.4
0500000US17177,17177,IL,Stephenson County,35.2,17.9
0500000US17195,17195,IL,Whiteside County,36.2,17.3
0500000US18001,18001,IN,Adams County,41.6,15.6
0500000US18017,18017,IN,Cass County,39.5,14
0500000US18023,18023,IN,Clinton County,45.3,14.9
0500000US18033,18033,IN,DeKalb County,41.9,17.4
0500000US18053,18053,IN,Grant County,41,16.7
0500000US18069,18069,IN,Huntington County,43.4,18.9
0500000US18071,18071,IN,Jackson County,45.9,16.2
0500000US18079,18079,IN,Jennings County,47.2,9.6
0500000US18083,18083,IN,Knox County,36.6,15.2
0500000US18085,18085,IN,Kosciusko County,37,21.2
0500000US18093,18093,IN,Lawrence County,42.5,14.3
0500000US18099,18099,IN,Marshall County,40.6,18.5
0500000US18103,18103,IN,Miami County,42.6,11.9
0500000US18113,18113,IN,Noble County,41.1,14.1
0500000US18125,18125,IN,Pike County,45.9,12.6
0500000US18169,18169,IN,Wabash County,42,18.3
0500000US19015,19015,IA,Boone County,34.4,22.4
0500000US19045,19045,IA,Clinton County,36.5,19.4
0500000US19099,19099,IA,Jasper County,40.8,17.9
0500000US19115,19115,IA,Louisa County,37.3,13.3
0500000US19127,19127,IA,Marshall County,32.7,19.5
0500000US19139,19139,IA,Muscatine County,33.9,20.5
0500000US20017,20017,KS,Chase County,29.6,24.3
0500000US20035,20035,KS,Cowley County,30.4,19.4
0500000US20037,20037,KS,Crawford County,28.8,28.4
0500000US20113,20113,KS,McPherson County,28.9,28.3
0500000US20149,20149,KS,Pottawatomie County,30.1,32
0500000US20155,20155,KS,Reno County,29.9,19.2
0500000US21005,21005,KY,Anderson County,39.6,18.9
0500000US21009,21009,KY,Barren County,40.5,15.5
0500000US21011,21011,KY,Bath County,40,12.1
0500000US21073,21073,KY,Franklin County,30.7,28.3
0500000US21107,21107,KY,Hopkins County,41,15.1
0500000US21135,21135,KY,Lewis County,41,11.6
0500000US21151,21151,KY,Madison County,29.3,29.1
0500000US21173,21173,KY,Montgomery County,37.7,16.6
0500000US21177,21177,KY,Muhlenberg County,42.8,12.1
0500000US22001,22001,LA,Acadia Parish,40.4,11.1
0500000US22007,22007,LA,Assumption Parish,41.5,11.4
0500000US22011,22011,LA,Beauregard Parish,41.3,16.3
0500000US22045,22045,LA,Iberia Parish,41.3,13.7
0500000US22049,22049,LA,Jackson Parish,43.3,13.6
0500000US22053,22053,LA,Jefferson Davis Parish,41.3,14.5
0500000US22061,22061,LA,Lincoln Parish,27.5,35.4
0500000US22067,22067,LA,Morehouse Parish,44.2,13.7
0500000US22069,22069,LA,Natchitoches Parish,32.9,18.7
0500000US22097,22097,LA,St. Landry Parish,43.5,13.2
0500000US22101,22101,LA,St. Mary Parish,47.3,11
0500000US22113,22113,LA,Vermilion Parish,41.3,12.3
0500000US22115,22115,LA,Vernon Parish,37.2,17.8
0500000US22119,22119,LA,Webster Parish,41,13.9
0500000US23011,23011,ME,Kennebec County,35.1,25.3
0500000US24019,24019,MD,Dorchester County,38.5,20.8
0500000US24047,24047,MD,Worcester County,32.3,29.9
0500000US26005,26005,MI,Allegan County,37.9,21.4
0500000US26023,26023,MI,Branch County,40.5,13.6
0500000US26057,26057,MI,Gratiot County,41.3,14.3
0500000US26091,26091,MI,Lenawee County,36.9,19.9
0500000US26107,26107,MI,Mecosta County,35.2,21.2
0500000US26111,26111,MI,Midland County,29.6,32.9
0500000US26149,26149,MI,St. Joseph County,38.9,15.3
0500000US26155,26155,MI,Shiawassee County,36.7,15.8
0500000US27067,27067,MN,Kandiyohi County,26.5,22.5
0500000US27099,27099,MN,Mower County,31.6,20
0500000US27111,27111,MN,Otter Tail County,30.7,24.1
0500000US27167,27167,MN,Wilkin County,29.4,21.3
0500000US27169,27169,MN,Winona County,29.2,29.3
0500000US28005,28005,MS,Amite County,38.1,12.2
0500000US28067,28067,MS,Jones County,29.3,18.7
0500000US28085,28085,MS,Lincoln County,37.5,14.8
0500000US28149,28149,MS,Warren County,32.1,23.6
0500000US28163,28163,MS,Yazoo County,38.5,12.9
0500000US29007,29007,MO,Audrain County,46.4,12.6
0500000US29105,29105,MO,Laclede County,38.9,13.7
0500000US29147,29147,MO,Nodaway County,41.2,25
0500000US29175,29175,MO,Randolph County,37.1,14.4
0500000US29209,29209,MO,Stone County,38.9,16.9
0500000US29213,29213,MO,Taney County,34.6,18.4
0500000US31053,31053,NE,Dodge County,35.8,18.9
0500000US31067,31067,NE,Gage County,35.3,20.1
0500000US32001,32001,NV,Churchill County,33.3,16.6
0500000US32005,32005,NV,Douglas County,23.8,26.3
0500000US33005,33005,NH,Cheshire County,33.3,31.4
0500000US33013,33013,NH,Merrimack County,27.9,34.9
0500000US35006,35006,NM,Cibola County,33.6,12.4
0500000US35028,35028,NM,Los Alamos County,11.2,64.6
0500000US35029,35029,NM,Luna County,32.8,12.5
0500000US35031,35031,NM,McKinley County,33.5,11
0500000US35035,35035,NM,Otero County,28.6,17.6
0500000US35039,35039,NM,Rio Arriba County,33,18.1
0500000US35047,35047,NM,San Miguel County,29.4,19.3
0500000US36011,36011,NY,Cayuga County,33.2,21.6
0500000US36021,36021,NY,Columbia County,31.1,29.5
0500000US36023,36023,NY,Cortland County,33.7,24.8
0500000US36035,36035,NY,Fulton County,36.6,17
0500000US36045,36045,NY,Jefferson County,34,20.8
0500000US36057,36057,NY,Montgomery County,36.9,16
0500000US36077,36077,NY,Otsego County,33.2,28.5
0500000US36101,36101,NY,Steuben County,37.3,22.3
0500000US37013,37013,NC,Beaufort County,32.9,18.6
0500000US37031,37031,NC,Carteret County,26.6,25.9
0500000US37057,37057,NC,Davidson County,33.5,18.2
0500000US37083,37083,NC,Halifax County,36.1,13.4
